QKEY,INTERVIEW_START_W154,INTERVIEW_END_W154,DEVICE_TYPE_W154,SVYMODE_W154,LANG_W154,SAMPSOURCE_W154,FORM_W154,X_GENDER_W154,FEELMOD_a_W154,FEELMOD_b_W154,CLOSEFRI_W154,GENFRIONE_W154,GENFRIMANY_W154,COMMFRI_a_W154,COMMFRI_b_W154,COMMFRI_c_W154,COMMFRI_d_W154,POSITIONW_a_W154,POSITIONW_b_W154,POSITIONW_c_W154,POSITIONW_d_W154,POSITIONM_a_W154,POSITIONM_b_W154,POSITIONM_c_W154,POSITIONM_d_W154,MENONLYWB_W154,WOMENONLYWB_W154,MENONLYSOC_W154,WOMENONLYSOC_W154,EMOSUPPFAM_a_W154,EMOSUPPFAM_b_W154,EMOSUPPFAM_c_W154,EMOSUPPFAM_d_W154,EMOSUPPOTH_a_W154,EMOSUPPOTH_b_W154,EMOSUPPOTH_c_W154,DIFF1_a_W154,DIFF1_b_W154,DIFF1_c_W154,DIFF1_d_W154,DIFF1_e_W154,DIFF2_a_W154,DIFF2_b_W154,DIFF2_c_W154,DIFF2_d_W154,DIFF2_e_W154,MASCSCALE_W154,FEMSCALE_W154,MASCFEM_W154,LEARNMAN_a_W154,LEARNMAN_b_W154,LEARNMAN_c_W154,LEARNMAN_d_W154,LEARNMAN_e_W154,LEARNMAN_f_W154,LEARNMAN_g_W154,LEARNMAN_h_W154,LEARNMAN_i_W154,LEARNWOMAN_a_W154,LEARNWOMAN_b_W154,LEARNWOMAN_c_W154,LEARNWOMAN_d_W154,LEARNWOMAN_e_W154,LEARNWOMAN_f_W154,LEARNWOMAN_g_W154,LEARNWOMAN_h_W154,LEARNWOMAN_i_W154,ROLES1_W154,ROLES2_W154,CHANGE1_a_W154,CHANGE1_b_W154,CHANGE1_c_W154,CHANGE1_d_W154,CHANGE1_e_W154,CHANGE1_f_W154,WHOBETTER_a_W154,WHOBETTER_b_W154,WHOBETTER_c_W154,WHOBETTER_d_W154,WHOBETTER_e_W154,WHOBETTER_f_W154,BOYS_a_W154,BOYS_b_W154,BOYS_c_W154,BOYS_d_W154,GIRLS_a_W154,GIRLS_b_W154,GIRLS_c_W154,GIRLS_d_W154,CHANGEMEN_a_W154,CHANGEMEN_b_W154,CHANGEMEN_c_W154,CHANGEMEN_d_W154,CHANGEMEN_e_W154,CHANGEMEN_f_W154,CHANGEMEN_g_W154,CHANGEWOM_a_W154,CHANGEWOM_b_W154,CHANGEWOM_c_W154,CHANGEWOM_d_W154,CHANGEWOM_e_W154,CHANGEWOM_f_W154,CHANGEWOM_g_W154,DEIAFFECT_a_W154,DEIAFFECT_b_W154,DEIAFFECT_c_W154,DEIAFFECT_d_W154,DEIAFFECT_e_W154,DEIAFFECT_f_W154,DEIAFFECT_g_W154,DEIAFFECT_h_W154,MASCPOSNEG_W154,MASCPOSGOODBAD_W154,MASCNEGGOODBAD_W154,VALUEMEN_a_W154,VALUEMEN_b_W154,VALUEMEN_c_W154,VALUEMEN_d_W154,VALUEMEN_e_W154,VALUEMEN_f_W154,VALUEMEN_g_W154,VALUEMEN_h_W154,MENACCEPT1_a_W154,MENACCEPT1_b_W154,MENACCEPT1_c_W154,MENACCEPT1_d_W154,MENACCEPT1_e_W154,MENACCEPT1_f_W154,MENACCEPT2_a_W154,MENACCEPT2_b_W154,MENACCEPT2_c_W154,MENACCEPT2_d_W154,TRANSGEND2MOD_W154,TRANSGEND11_W154,TRANSGEND12_W154,F_METRO,F_CREGION,F_CDIVISION,F_USR_SELFID,F_AGECAT,F_GENDER,F_EDUCCAT,F_EDUCCAT2,F_HISP,F_YEARSINUS_RECODE,F_RACECMB,F_RACETHNMOD,F_BIRTHPLACE,F_MARITAL,F_RELIG,F_RELIGCAT1,F_PARTY_FINAL,F_PARTYLN_FINAL,F_PARTYSUM_FINAL,F_PARTYSUMIDEO_FINAL,F_REG,F_INC_SDT1,F_IDEO,F_INTFREQ,F_VOLSUM,F_INC_TIER2,WEIGHT_W154
202400015213,2024-09-09T08:18:01Z,2024-09-09T08:25:07Z,1,1,9,7,2,1,5,5,2,,2,4,2,2,1,4,3,2,3,3,4,1,2,,,3,3,1,2,4,4,2,4,4,2,2,1,2,1,2,1,,2,,1,5,4,2,2,2,2,3,2,5,4,4,,,,,,,,,,3,3,3,3,1,1,1,3,1,3,2,3,1,3,3,2,3,3,,,,,2,2,2,4,1,2,3,1,1,1,5,1,1,1,6,6,6,6,6,6,6,6,1,3,,2,1,3,1,3,3,3,2,4,4,3,2,4,4,3,4,4,3,2,3,,1,3,5,2,1,1,2,3,2,1,1,1,1,6,1,1,3,2,2,3,1,5,3,1,1,1,1.2964307571387408
202400015222,2024-09-04T19:09:57Z,2024-09-04T19:34:20Z,3,1,9,7,2,1,4,2,2,,2,4,2,5,2,3,4,2,3,1,2,3,3,,,4,4,2,6,6,6,1,5,5,2,2,2,2,2,1,1,1,1,1,2,5,3,3,1,3,2,3,1,3,5,3,,,,,,,,,,3,1,1,1,1,1,3,1,3,2,3,3,1,3,2,3,2,2,,,,,3,2,5,4,3,3,2,3,1,4,3,3,1,2,5,5,5,5,5,5,5,5,2,,2,3,2,3,1,2,2,2,3,5,5,1,3,3,2,1,4,5,2,1,1,2,1,4,9,2,4,1,3,1,1,1,1,3,1,1,12,3,1,,1,1,1,8,1,2,1,2,0.3555611119326972
202400015238,2024-09-09T18:01:47Z,2024-09-09T18:34:30Z,3,2,9,7,2,1,5,4,2,,1,2,2,3,6,3,3,2,2,2,2,2,2,,,6,4,2,2,2,2,2,2,4,2,1,2,2,2,1,,1,1,1,1,5,4,5,5,5,5,1,1,5,6,1,,,,,,,,,,2,2,2,1,2,1,1,1,3,1,1,1,1,1,3,3,3,3,,,,,2,2,2,2,2,1,1,1,1,1,5,1,1,1,6,6,6,6,6,6,6,6,3,,,2,3,2,2,3,2,2,2,4,4,5,4,5,3,4,5,5,3,2,2,2,1,3,5,3,4,1,3,1,2,1,2,2,1,1,12,3,2,,2,3,1,1,3,2,2,1,0.3335628128954218
202400015267,2024-09-04T19:56:46Z,2024-09-04T20:06:01Z,1,1,9,7,2,2,5,3,2,,2,4,1,2,4,4,4,3,1,5,5,3,3,,,2,2,5,1,3,3,2,3,3,1,1,2,2,1,,,2,1,,2,2,0,,,,,,,,,,5,5,1,3,6,6,1,6,5,2,2,2,1,3,3,2,1,1,2,3,3,3,3,2,2,2,2,,,,,4,4,4,4,3,3,3,4,3,5,5,3,3,3,1,1,4,3,4,4,3,3,3,,,2,3,3,2,2,2,2,2,3,5,5,3,3,3,3,4,4,3,2,1,2,1,4,9,3,2,2,2,4,1,1,1,3,1,4,1,1,3,2,2,4,3,1,4,2,1,1,0.4368997666625878
202400015277,2024-09-08T15:51:59Z,2024-09-08T16:10:51Z,1,1,9,7,2,2,4,3,3,,,,,,,3,3,3,3,3,3,3,3,,,2,3,1,1,6,1,1,3,1,2,2,1,2,1,1,1,,1,,4,2,-2,,,,,,,,,,1,3,1,3,3,3,3,3,3,2,2,1,1,2,2,1,1,1,3,3,3,1,3,3,3,3,3,,,,,3,3,3,5,3,3,3,3,3,3,5,3,3,3,3,3,4,1,3,3,3,3,2,,2,2,1,2,2,2,2,2,2,1,1,1,4,2,1,3,4,5,2,2,2,2,1,2,4,2,2,2,2,3,2,1,2,2,1,1,12,3,3,1,1,1,2,7,2,1,2,2,0.22070798855575455
202400015291,2024-09-04T20:16:02Z,2024-09-04T21:06:51Z,1,1,9,7,1,1,5,2,2,,2,3,1,5,5,3,3,2,2,4,3,2,2,2,2,,,1,6,6,1,2,4,3,2,1,1,2,1,1,,,1,,2,5,3,1,1,1,4,3,2,1,5,5,,,,,,,,,,3,3,1,2,1,2,1,3,1,2,3,3,1,3,,,,,1,3,2,3,1,3,2,1,4,4,2,1,2,2,4,5,1,1,3,3,2,2,3,2,3,2,1,1,,3,3,2,3,3,3,2,3,5,4,2,3,3,5,4,5,5,3,2,2,2,1,3,7,2,3,1,3,2,2,1,1,1,1,1,1,1,1,,1,1,1,9,2,2,2,2,1.405074719460912
202400015293,2024-09-04T19:22:02Z,2024-09-04T19:56:25Z,1,1,9,7,2,2,4,1,2,,2,2,1,3,2,3,3,3,2,2,2,3,3,,,2,2,6,1,3,3,3,5,4,1,2,2,2,1,,1,2,2,,4,3,-1,,,,,,,,,,6,4,1,2,5,6,5,1,3,2,2,1,1,1,3,1,1,1,3,2,3,1,3,,,,,3,3,3,3,2,3,3,3,2,3,2,1,2,4,4,2,2,2,6,6,6,6,6,6,6,6,3,,,2,1,1,2,2,2,1,3,4,5,2,2,2,2,2,4,2,3,2,1,1,1,3,5,2,1,2,1,5,2,1,2,2,1,6,1,1,2,,2,4,1,6,4,1,2,2,0.4130502456734924
202400015301,2024-09-04T18:54:47Z,2024-09-04T19:01:47Z,1,1,9,7,1,1,2,3,1,2,,4,3,5,4,2,2,4,3,2,2,3,5,3,1,,,6,3,4,3,3,4,3,1,1,2,2,1,,,2,2,,3,3,0,6,2,2,2,2,6,5,3,2,,,,,,,,,,2,2,1,1,1,1,1,3,3,3,3,3,3,3,1,2,2,2,,,,,2,3,3,3,2,3,4,1,1,1,1,1,2,2,3,1,2,2,3,3,3,3,1,3,,2,1,1,2,1,2,1,2,3,5,5,1,2,3,1,2,1,4,1,1,1,1,2,3,1,1,1,3,1,1,1,1,3,1,6,12,3,3,2,2,4,1,9,5,2,1,2,1.8594188953546196
202400015306,2024-09-04T19:55:10Z,2024-09-04T21:51:05Z,1,1,9,7,2,1,3,2,3,,,,,,,1,2,4,3,3,2,3,4,,,4,1,1,4,5,3,5,1,4,1,2,2,2,1,,1,2,2,,2,5,3,1,4,4,4,4,3,5,5,5,,,,,,,,,,2,2,1,1,1,1,1,1,3,3,3,3,3,3,1,2,1,2,,,,,4,2,3,3,3,3,2,3,2,2,3,2,1,2,3,3,2,2,2,2,2,2,1,3,,2,1,1,2,1,3,3,2,4,4,4,2,2,3,1,1,4,3,1,1,1,1,4,9,1,2,1,1,6,2,1,1,1,1,1,10,3,2,,2,4,1,9,5,1,1,2,1.1354622481848011
202400015332,2024-09-06T19:03:16Z,2024-09-06T19:24:08Z,3,1,9,7,1,2,5,2,2,,1,3,3,3,3,4,4,2,3,3,4,5,3,2,2,,,1,6,6,2,3,5,4,1,2,1,2,1,,1,,1,,5,1,-4,,,,,,,,,,2,6,6,2,6,6,3,5,5,3,3,1,3,1,1,1,3,1,3,3,3,1,3,,,,,3,3,3,3,3,3,4,3,3,4,2,2,2,2,3,2,2,2,4,4,2,2,3,3,3,3,1,1,,3,3,3,2,3,3,3,2,5,4,3,2,3,5,2,2,5,3,2,3,,2,2,3,3,4,2,1,5,2,1,1,1,1,1,1,1,1,,1,2,1,3,3,3,2,2,1.9392487004072687
202400015334,2024-09-04T18:46:43Z,2024-09-04T18:57:01Z,1,1,9,7,2,1,2,4,3,,,,,,,2,4,4,4,3,3,4,5,,,2,2,6,3,5,5,5,4,3,1,2,2,2,2,,1,2,1,1,3,5,2,6,3,3,3,4,5,5,4,1,,,,,,,,,,3,3,2,2,2,2,2,2,1,2,3,2,1,3,,,,,1,3,3,3,2,3,3,5,3,3,3,3,3,3,5,3,3,3,4,2,1,1,3,3,3,3,2,,2,2,3,3,1,3,3,3,2,4,3,2,3,2,3,2,3,5,3,1,1,1,1,3,6,3,2,1,3,2,2,1,1,1,1,6,12,3,1,,1,1,3,2,1,1,2,2,1.6754924879803446
202400015352,2024-09-09T20:53:58Z,2024-09-09T21:14:16Z,1,1,9,7,1,1,4,2,1,1,,6,3,4,6,3,4,1,1,2,5,3,2,2,1,,,2,6,6,4,4,5,5,99,2,1,2,1,,1,,1,,3,5,2,4,4,2,3,4,6,1,5,5,,,,,,,,,,2,3,1,1,3,2,2,2,1,1,1,2,1,3,2,2,1,2,,,,,3,2,1,3,4,1,3,3,1,1,4,4,1,2,4,3,4,1,3,3,2,1,1,1,,2,1,3,3,1,2,1,2,5,5,5,3,1,5,2,5,5,4,2,2,2,2,3,5,3,4,1,1,5,2,4,2,2,4,1,1,1,1,,1,2,3,6,3,2,2,2,0.42364864635553473
202400015353,2024-09-06T17:53:47Z,2024-09-06T18:36:26Z,3,2,9,7,2,1,5,3,2,,4,2,3,2,3,3,2,3,1,2,5,3,3,,,6,6,2,6,6,3,3,5,1,1,2,1,1,1,,1,,,,2,5,3,1,1,3,4,1,2,2,6,4,,,,,,,,,,3,3,1,1,1,1,1,1,1,1,3,1,1,3,,,,,3,3,3,3,1,3,2,3,1,2,2,3,3,4,4,1,3,2,6,6,6,6,6,6,6,6,3,,,3,3,3,3,3,3,3,3,5,5,5,4,5,5,2,5,3,3,1,3,,1,3,7,2,4,1,2,4,2,1,2,2,1,1,1,1,2,,2,3,1,3,3,3,2,1,0.2643241169367784
202400015380,2024-09-04T18:27:28Z,2024-09-04T18:38:36Z,1,1,9,7,1,2,4,2,3,,,,,,,3,3,4,4,3,3,4,5,1,1,,,6,5,6,5,5,5,5,2,2,2,2,2,1,1,1,1,1,5,2,-3,,,,,,,,,,6,5,3,3,4,6,2,5,3,1,1,2,2,3,2,2,3,1,3,3,3,1,3,,,,,1,3,3,2,5,3,5,5,5,5,5,5,3,5,5,5,1,5,5,5,5,5,5,5,5,5,2,,2,3,2,2,1,2,1,2,2,5,5,4,3,4,5,5,4,5,3,1,1,1,2,3,5,2,2,2,1,5,2,1,1,1,1,6,1,1,3,1,1,1,1,1,1,2,2,1,1.3802310484912026
202400015381,2024-09-06T13:47:50Z,2024-09-06T14:13:48Z,3,2,9,7,1,1,5,5,2,,3,2,2,3,2,3,5,3,3,5,5,3,3,2,2,,,1,1,1,1,2,3,2,1,1,1,2,1,,,,1,,1,5,4,1,1,1,2,2,2,1,5,2,,,,,,,,,,1,1,2,2,2,1,1,2,3,3,3,3,1,3,,,,,3,3,3,3,2,2,2,2,2,2,2,1,2,2,2,2,1,2,6,6,1,1,1,1,6,1,3,,,3,3,3,3,3,3,3,3,5,5,5,3,5,5,1,5,5,1,2,1,2,1,1,2,1,4,1,2,3,2,1,2,2,1,3,1,1,2,,2,3,1,3,3,2,2,2,0.21654592532085698
202400015404,2024-09-08T15:24:39Z,2024-09-08T15:58:11Z,1,1,9,7,1,2,5,2,2,,1,4,1,5,6,3,4,3,2,4,4,3,4,2,2,,,1,6,6,1,2,4,3,1,2,2,2,1,,2,2,2,,5,2,-3,,,,,,,,,,3,3,2,3,5,6,5,5,5,3,3,1,1,1,3,1,3,1,3,3,3,1,3,,,,,3,3,3,3,2,1,2,4,3,3,2,1,1,2,4,2,2,1,4,2,2,2,2,2,2,2,1,2,,2,1,1,2,1,2,1,2,5,5,5,2,3,5,2,2,3,1,2,2,2,1,1,2,2,3,2,1,5,2,1,2,2,1,1,1,1,2,,2,3,1,9,3,1,1,3,0.10666496981962087
202400015407,2024-09-04T18:28:44Z,2024-09-04T18:33:41Z,1,1,9,7,1,1,4,3,2,,2,2,2,3,1,2,1,4,4,4,2,3,3,4,4,,,4,3,4,2,4,3,4,2,2,2,2,1,2,1,2,2,,1,4,3,1,2,3,2,3,3,4,4,1,,,,,,,,,,3,1,3,1,1,1,1,1,1,3,3,3,3,3,3,2,2,2,,,,,2,5,2,4,3,3,2,2,5,2,4,2,2,4,5,4,1,1,2,1,5,4,1,1,,2,1,3,2,3,2,3,2,5,4,2,2,3,3,1,1,4,1,1,2,1,1,1,2,2,1,1,3,2,2,1,3,5,1,6,8,4,3,2,2,3,1,9,2,1,1,3,0.845975145286844
202400015416,2024-09-05T09:56:10Z,2024-09-05T10:23:18Z,3,1,9,7,2,1,3,3,3,,,,,,,2,2,1,4,3,4,3,3,,,3,2,3,6,6,3,5,5,3,2,2,2,2,2,2,1,1,1,2,2,5,3,2,3,3,2,2,2,1,5,4,,,,,,,,,,3,2,3,3,3,3,1,1,1,3,3,3,3,3,2,2,3,2,,,,,2,1,2,3,4,3,3,2,2,1,3,2,2,3,3,6,6,6,2,1,2,6,2,,2,2,3,3,2,1,2,3,2,5,5,4,3,4,4,2,3,5,2,2,2,2,1,3,5,3,3,1,2,4,2,1,1,1,1,1,1,1,3,1,1,1,1,9,2,2,2,3,1.2733109365405038
202400015417,2024-09-05T14:12:20Z,2024-09-05T14:27:47Z,3,1,9,7,1,1,4,1,2,,1,2,2,2,1,3,2,3,3,3,3,3,2,1,1,,,1,2,3,3,3,5,5,2,2,2,2,2,1,1,1,1,1,3,3,0,1,1,1,2,4,4,1,5,3,,,,,,,,,,3,3,2,2,2,2,1,2,1,2,3,3,1,3,,,,,3,1,1,3,3,4,4,5,3,4,5,3,1,1,5,5,1,2,5,3,1,1,3,1,4,4,2,,2,1,2,2,1,2,1,2,1,5,4,4,2,3,3,4,3,5,3,2,2,2,1,1,2,1,2,1,1,5,2,1,1,1,1,1,1,1,1,,1,1,1,8,2,1,2,2,1.1779677367141204
202400015456,2024-09-07T11:43:50Z,2024-09-07T12:26:03Z,3,1,9,7,2,1,5,2,2,,3,4,3,3,3,3,3,1,2,3,3,2,2,,,3,3,1,1,6,3,2,5,4,2,2,2,1,1,2,1,2,,,3,4,1,4,1,1,4,2,3,5,5,5,,,,,,,,,,2,2,1,2,1,3,1,1,3,3,3,3,3,3,,,,,3,3,3,3,3,3,2,3,2,3,4,2,2,2,3,2,2,4,4,3,2,2,3,3,2,2,3,,,2,1,1,2,1,2,3,2,5,5,5,3,5,5,3,3,2,5,1,2,1,1,4,9,2,3,1,1,6,1,1,1,3,1,2,5,4,2,,2,3,1,5,3,1,1,2,0.06669745346355492
202400015461,2024-09-09T11:13:19Z,2024-09-09T11:30:14Z,3,1,9,7,2,2,4,3,2,,1,1,2,1,6,2,2,3,2,4,3,3,2,,,3,2,3,6,6,2,2,5,4,2,2,2,2,2,1,1,2,2,2,4,3,-1,,,,,,,,,,3,3,2,3,3,2,4,1,2,2,2,1,1,1,1,2,1,1,3,3,1,1,3,1,2,1,1,,,,,3,3,2,2,3,2,3,3,2,2,3,4,2,3,3,3,4,4,4,4,3,4,1,3,,2,1,1,2,1,2,1,2,4,5,5,3,3,4,2,2,2,3,2,1,2,1,4,8,1,4,2,1,6,2,4,3,5,4,1,10,3,2,,2,3,1,9,3,2,2,3,0.47487614506379405
202400015469,2024-09-06T00:30:31Z,2024-09-06T00:45:51Z,3,1,9,7,2,2,4,2,2,,2,3,2,3,3,4,4,2,2,5,3,3,3,,,2,1,1,6,6,3,1,5,1,2,2,2,2,1,2,1,2,1,,5,2,-3,,,,,,,,,,1,6,1,2,3,6,1,5,5,1,1,1,3,1,3,3,3,1,3,3,3,3,3,3,2,3,3,,,,,1,2,2,2,2,2,1,3,3,2,4,2,1,2,3,3,2,2,2,2,2,2,2,,2,2,1,1,2,3,2,1,2,5,5,3,3,5,5,5,3,5,3,2,1,2,1,4,9,3,3,2,1,5,2,1,2,2,1,1,1,1,3,2,2,3,1,8,2,2,2,2,0.3888720836105077
202400015481,2024-09-04T19:52:26Z,2024-09-04T20:11:57Z,1,1,9,7,2,1,3,3,2,,2,5,3,3,5,2,3,2,3,3,2,3,3,,,2,2,6,2,6,3,2,3,3,1,2,1,2,1,,1,,2,,3,3,0,6,4,3,2,2,3,6,4,2,,,,,,,,,,2,2,1,3,3,3,3,3,1,3,2,3,3,3,,,,,3,3,3,3,2,4,3,4,4,3,3,2,2,3,3,4,2,3,5,4,2,2,2,2,2,2,3,,,3,1,1,2,1,2,1,3,2,4,1,3,2,3,4,3,4,2,2,1,2,1,4,9,2,2,1,2,4,2,4,3,5,4,6,12,3,3,2,2,4,1,4,4,1,2,2,0.5288787352618031
202400015501,2024-09-04T21:43:23Z,2024-09-04T21:57:59Z,1,1,9,7,2,1,2,4,2,,1,6,3,6,6,3,4,4,3,1,2,4,3,,,2,2,5,3,3,5,3,5,2,2,2,2,2,2,1,1,1,1,1,2,5,3,5,5,5,5,5,5,5,5,5,,,,,,,,,,2,2,3,3,1,1,3,3,3,3,3,3,3,3,,,,,1,1,1,1,4,4,5,3,4,3,3,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,3,,,3,3,3,3,3,3,3,3,1,5,5,1,1,5,1,1,5,5,2,3,,1,4,9,2,2,1,2,3,1,2,2,3,4,1,10,3,3,2,2,3,3,1,1,1,1,1,0.18136816762912783
202400015505,2024-09-13T14:41:44Z,2024-09-13T15:07:48Z,3,1,9,7,1,2,4,1,2,,1,3,2,2,2,3,4,2,2,3,4,3,3,6,2,,,1,6,6,2,3,5,2,1,2,1,2,2,,1,,2,2,5,1,-4,,,,,,,,,,5,2,1,1,5,5,3,5,5,3,2,2,3,2,3,1,3,3,3,3,3,3,3,2,2,3,2,,,,,3,1,1,3,1,1,1,3,1,1,3,2,1,1,6,2,2,3,3,2,6,2,3,,,2,3,2,2,2,2,2,2,5,5,5,4,3,3,2,2,3,4,2,3,,1,4,9,2,4,2,2,3,1,4,5,3,4,99,2,2,2,,2,9,1,9,99,1,1,2,0.1591997282711718
202400015523,2024-09-04T20:27:36Z,2024-09-04T20:37:23Z,1,1,9,7,1,2,4,2,2,,3,1,1,1,1,4,4,1,1,2,3,3,3,2,2,,,3,4,4,4,2,5,3,2,2,2,2,2,1,1,2,2,1,3,3,0,,,,,,,,,,2,2,2,3,2,2,4,3,3,2,1,2,1,1,2,2,3,3,3,3,3,3,3,,,,,3,2,2,3,2,3,3,4,2,4,2,2,2,3,4,4,2,2,3,2,2,2,2,2,2,2,2,,2,2,1,1,2,1,2,1,2,3,5,5,2,2,3,1,1,3,3,1,1,2,1,3,7,2,2,2,1,5,2,1,1,1,1,2,12,3,2,,2,4,1,8,4,2,1,2,1.1951397366367982
202400015550,2024-09-04T19:21:49Z,2024-09-04T19:40:30Z,1,1,9,7,2,1,3,2,2,,2,4,3,3,5,4,4,2,2,3,3,3,1,,,2,1,3,4,4,3,2,4,4,2,2,2,2,2,1,1,1,1,1,2,5,3,1,2,2,2,3,2,3,5,4,,,,,,,,,,3,3,1,2,1,2,1,1,3,3,2,3,1,1,,,,,2,3,2,3,4,3,4,4,4,3,2,2,1,1,3,4,2,2,5,2,1,1,2,2,3,3,2,,2,2,2,3,1,2,3,2,1,5,3,3,3,5,3,2,4,5,3,2,1,2,1,1,2,2,2,1,2,3,2,1,1,1,1,1,2,2,1,,1,1,1,9,2,2,2,3,1.321074155990346
202400015558,2024-09-04T19:59:05Z,2024-09-04T20:19:05Z,1,1,9,7,2,1,4,3,2,,2,3,2,5,3,4,5,2,2,3,4,3,2,,,2,2,2,2,3,4,2,4,1,2,1,1,1,1,1,,,,,2,5,3,1,1,1,2,3,3,3,3,3,,,,,,,,,,3,3,1,3,3,1,1,2,1,3,3,3,1,1,3,3,3,3,,,,,3,2,2,3,3,2,2,3,2,2,3,3,1,1,4,3,2,2,2,2,2,2,1,1,,2,1,3,3,3,2,3,2,4,4,4,3,3,4,2,3,2,3,2,1,2,1,1,2,1,3,1,2,3,1,1,1,3,1,6,2,2,2,,2,4,1,9,4,2,2,2,0.46971632302975114
202400015560,2024-09-05T08:04:24Z,2024-09-05T08:16:12Z,1,1,9,7,2,2,3,2,1,2,,2,1,6,1,2,1,2,3,4,3,2,3,,,6,1,6,2,4,3,1,2,3,2,2,1,2,1,1,1,,2,,3,2,-1,,,,,,,,,,6,2,1,1,3,5,5,1,1,2,2,1,1,1,1,1,3,1,3,3,3,1,3,3,2,2,3,,,,,3,3,4,4,3,3,3,3,1,1,5,2,99,3,5,4,2,2,4,5,5,5,2,,2,2,3,1,2,1,2,2,2,3,5,2,2,2,3,1,1,2,2,1,1,1,1,1,2,2,1,2,2,3,2,1,1,1,1,6,9,3,1,,1,2,1,9,3,1,2,2,1.4397079599015614
202400015573,2024-09-07T13:33:59Z,2024-09-07T14:27:37Z,1,1,9,7,2,2,5,2,2,,3,2,2,3,3,3,3,2,3,2,3,3,3,,,3,3,2,6,6,3,1,5,5,2,2,2,2,2,1,1,2,1,1,5,3,-2,,,,,,,,,,3,6,6,2,6,6,6,6,3,2,2,1,3,1,2,1,3,1,3,3,3,1,1,1,2,2,2,,,,,2,2,2,5,4,2,5,1,1,2,2,2,2,1,4,3,6,3,6,6,4,6,1,2,,2,2,1,1,2,2,2,2,5,4,4,4,4,4,3,3,5,3,2,1,1,1,3,5,3,4,2,3,2,2,1,1,1,1,2,1,1,1,,1,1,1,1,2,2,2,1,1.475531141316298
202400015575,2024-09-05T05:20:39Z,2024-09-05T05:39:15Z,1,1,9,7,1,1,2,3,2,,2,5,1,4,2,2,2,3,3,2,3,3,3,2,2,,,6,2,5,2,1,4,2,1,1,1,2,1,,,,2,,3,3,0,6,3,3,1,3,3,4,4,2,,,,,,,,,,2,2,1,1,1,1,3,3,3,3,3,3,3,3,,,,,2,3,3,3,4,4,4,4,4,3,4,2,1,2,3,4,2,2,2,2,2,2,2,2,2,2,1,3,,2,1,1,2,1,1,1,2,3,2,5,2,1,3,2,2,2,2,1,1,1,1,4,9,1,2,1,1,5,2,1,1,1,1,6,9,3,2,,2,4,1,8,5,1,2,2,1.2181338678537046
202400015584,2024-09-06T18:41:25Z,2024-09-06T19:21:37Z,3,2,9,7,2,1,5,1,2,,3,3,6,2,6,4,4,3,2,4,4,2,2,,,2,2,6,6,6,3,5,5,5,2,2,1,2,1,1,1,,2,,1,5,4,6,6,6,4,6,6,4,4,4,,,,,,,,,,1,1,3,3,1,3,3,3,1,2,2,3,1,1,3,3,3,3,,,,,3,2,1,3,3,2,3,2,2,1,2,3,2,4,4,3,6,2,6,6,6,2,3,,,3,3,3,3,3,3,3,3,5,4,4,4,4,5,4,5,5,4,2,2,2,2,1,1,3,4,1,3,2,2,1,1,1,1,5,1,1,3,1,1,1,1,2,2,6,1,1,1.9238262786936988
202400015599,2024-09-06T18:32:53Z,2024-09-06T18:59:47Z,3,2,9,7,2,1,2,2,2,,2,3,6,4,6,4,4,2,2,4,5,2,2,,,3,2,6,6,6,4,3,5,5,2,2,1,1,1,1,1,,,,1,5,4,1,1,2,1,4,4,5,6,6,,,,,,,,,,1,1,3,2,3,1,3,3,1,2,3,2,1,3,3,3,3,3,,,,,2,3,3,4,3,3,3,3,1,1,4,1,1,5,3,1,1,1,1,1,1,1,3,,,3,3,3,3,3,3,3,3,3,4,3,3,4,3,3,5,5,3,2,3,,1,1,2,1,4,1,3,2,2,1,1,1,1,5,2,2,1,,1,1,1,3,1,5,2,2,2.5117405830893293
202400015624,2024-09-07T10:05:33Z,2024-09-07T10:19:08Z,1,1,9,7,2,2,3,2,2,,3,3,2,2,5,3,3,3,3,3,3,4,4,,,2,2,1,2,4,3,2,3,3,2,1,2,2,1,2,,2,2,,4,2,-2,,,,,,,,,,2,4,3,2,3,5,4,3,3,2,2,1,1,1,1,1,1,3,3,2,3,3,3,,,,,2,2,3,3,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,3,,2,3,3,2,3,2,1,2,3,5,5,2,3,4,1,4,2,3,1,1,1,1,3,6,2,1,2,2,3,2,1,1,1,1,1,10,3,2,,2,4,1,3,4,2,1,1,1.4644168310050565
202400015626,2024-09-07T08:23:58Z,2024-09-07T08:59:08Z,3,1,9,7,2,1,5,3,2,,3,2,1,2,1,3,2,2,1,2,2,3,4,,,2,3,6,6,6,1,1,5,3,1,1,2,2,1,,,1,2,,1,4,3,6,4,2,1,2,6,2,6,6,,,,,,,,,,3,2,1,3,3,1,1,1,3,3,3,3,1,3,1,2,3,3,,,,,3,1,1,3,2,3,1,2,1,1,3,3,1,1,3,4,3,2,3,2,3,4,3,,,2,3,1,2,1,2,2,2,5,5,5,3,5,3,2,2,3,1,2,1,2,1,1,2,1,3,1,3,1,2,1,2,2,1,6,1,1,2,,2,3,1,1,3,1,2,1,0.5781823048790493
